iteration scheduler BSLD AVGW AVGT SLD
2 fb 1.0 0.0 1781.4716796875 0.3444855100192285
2 ff 1.0 0.0 1190.4404296875 0.24200734387759612
2 sr 1.0 0.0 1754.5380859375 0.3317167425463317
2 sb 1.0 0.0 1754.5380859375 0.3317167425463317
2 sf 1.0 0.0 1190.4404296875 0.24200734387759612
2 lr 1.0 0.0 3460.513671875 0.8004520026251997
2 lb 1.0 0.0 3460.513671875 0.8004520026251997
2 lf 1.0 0.0 1190.4404296875 0.24200734387759612
2 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2226.9320707321167 0.44602423496406574
2 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2263.8124336628243 0.484271741099521
3 rr 1.0 0.0 1820.88671875 0.35102579578863513
3 rb 1.0 0.0 1820.88671875 0.35102579578863513
3 rf 1.0 0.0 1314.958984375 0.2449911814660021
3 fr 1.0 0.0 1888.0244140625 0.35273884741925865
3 fb 1.0 0.0 1888.0244140625 0.35273884741925865
3 ff 1.0 0.0 1314.958984375 0.2449911814660021
3 sr 1.0 0.0 3716.2705078125 0.8338409811422597
3 sb 1.0 0.0 3716.2705078125 0.8338409811422597
3 sf 1.0 0.0 1314.958984375 0.2449911814660021
3 lr 1.0 0.0 1803.7734375 0.3207875424685863
3 lb 1.0 0.0 1803.7734375 0.3207875424685863
3 lf 1.0 0.0 1314.958984375 0.2449911814660021
3 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2369.5390224456787 0.4496018944038395
3 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2480.707557639107 0.4865652763429069
4 rr 1.0 0.0 2277.134765625 0.4211006495081342
4 rb 1.0 0.0 2277.134765625 0.4211006495081342
4 rf 1.0 0.0 1325.9677734375 0.2484072869181724
4 fr 1.0 0.0 1478.1396484375 0.2765412578655949
4 fb 1.0 0.0 1478.1396484375 0.2765412578655949
4 ff 1.0 0.0 1325.9677734375 0.2484072869181724
4 sr 1.0 0.0 3904.2734375 0.8541388730670654
4 sb 1.0 0.0 3904.2734375 0.8541388730670654
4 sf 1.0 0.0 1325.9677734375 0.2484072869181724
4 lr 1.0 0.0 3540.9814453125 0.7554074863015887
4 lb 1.0 0.0 3540.9814453125 0.7554074863015887
4 lf 1.0 0.0 1325.9677734375 0.2484072869181724
4 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2411.7997732162476 0.44255194653479946
4 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2624.6169919660315 0.5053535246508303
5 rr 1.0 0.0 2166.3369140625 0.46392940429140755
5 rb 1.0 0.0 2166.3369140625 0.46392940429140755
5 rf 1.0 0.0 1279.78125 0.2476650826312369
5 fr 1.0 0.0 1618.6865234375 0.302260688221506
5 fb 1.0 0.0 1618.6865234375 0.302260688221506
5 ff 1.0 0.0 1279.78125 0.2476650826312369
5 sr 1.0 0.0 1510.685546875 0.28651886537540117
5 sb 1.0 0.0 1510.685546875 0.28651886537540117
5 sf 1.0 0.0 1279.78125 0.2476650826312369
5 lr 1.0 0.0 1316.6875 0.2519823861332207
5 lb 1.0 0.0 1316.6875 0.2519823861332207
5 lf 1.0 0.0 1279.78125 0.2476650826312369
5 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2343.407989501953 0.4472962223606848
5 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2519.490632802248 0.5005264167674431
6 rr 1.0 0.0 2173.5078125 0.422734630752359
6 rb 1.0 0.0 2173.5078125 0.422734630752359
6 rf 1.0 0.0 1328.5029296875 0.2455535411290379
6 fr 1.0 0.0 1419.58984375 0.2619872483421025
6 fb 1.0 0.0 1419.58984375 0.2619872483421025
6 ff 1.0 0.0 1328.5029296875 0.2455535411290379
6 sr 1.0 0.0 2398.4140625 0.4842623623200928
6 sb 1.0 0.0 2398.4140625 0.4842623623200928
6 sf 1.0 0.0 1328.5029296875 0.2455535411290379
6 lr 1.0 0.0 3129.9892578125 0.7174484757410241
6 lb 1.0 0.0 3129.9892578125 0.7174484757410241
6 lf 1.0 0.0 1328.5029296875 0.2455535411290379
6 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2314.845217704773 0.4466671122447121
6 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2455.410005095415 0.4789399217884488
7 rr 1.0 0.0 1797.9990234375 0.31002002225206876
7 rb 1.0 0.0 1797.9990234375 0.31002002225206876
7 rf 1.0 0.0 1421.2421875 0.24896616943740973
7 fr 1.0 0.0 2104.7373046875 0.37606907041679666
7 fb 1.0 0.0 2104.7373046875 0.37606907041679666
7 ff 1.0 0.0 1421.2421875 0.24896616943740973
7 sr 1.0 0.0 1952.2685546875 0.3277908941170485
7 sb 1.0 0.0 1952.2685546875 0.3277908941170485
7 sf 1.0 0.0 1421.2421875 0.24896616943740973
7 lr 1.0 0.0 1921.87109375 0.3223309760815473
7 lb 1.0 0.0 1921.87109375 0.3223309760815473
7 lf 1.0 0.0 1421.2421875 0.24896616943740973
7 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2555.6711349487305 0.4475835028473476
7 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2632.6432335302234 0.4741128651890724
8 rr 1.0 0.0 2158.0107421875 0.4099960316904244
8 rb 1.0 0.0 2158.0107421875 0.4099960316904244
8 rf 1.0 0.0 1277.17578125 0.24364733450943774
8 fr 1.0 0.0 1697.451171875 0.32755826481845174
8 fb 1.0 0.0 1697.451171875 0.32755826481845174
8 ff 1.0 0.0 1277.17578125 0.24364733450943774
8 sr 1.0 0.0 2254.685546875 0.4200579084224652
8 sb 1.0 0.0 2254.685546875 0.4200579084224652
8 sf 1.0 0.0 1277.17578125 0.24364733450943774
8 lr 1.0 0.0 1697.21875 0.33841919444501334
8 lb 1.0 0.0 1697.21875 0.33841919444501334
8 lf 1.0 0.0 1277.17578125 0.24364733450943774
8 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2366.118335723877 0.4426204813762006
8 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2549.0440608747303 0.4901392316245695
9 rr 1.0 0.0 1761.46875 0.29809269420411
9 rb 1.0 0.0 1761.46875 0.29809269420411
9 rf 1.0 0.0 1418.87109375 0.24874054460591424
9 fr 1.0 0.0 2551.564453125 0.4635032858099896
9 fb 1.0 0.0 2551.564453125 0.4635032858099896
9 ff 1.0 0.0 1418.87109375 0.24874054460591424
9 sr 1.0 0.0 2365.798828125 0.4267985276611501
9 sb 1.0 0.0 2365.798828125 0.4267985276611501
9 sf 1.0 0.0 1418.87109375 0.24874054460591424
9 lr 1.0 0.0 1690.169921875 0.28822336173779495
9 lb 1.0 0.0 1690.169921875 0.28822336173779495
9 lf 1.0 0.0 1418.87109375 0.24874054460591424
9 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2489.3309288024902 0.4499436059134353
9 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2575.3206356726587 0.4832061731791464
10 rr 1.0 0.0 1689.1025390625 0.31022029536463147
10 rb 1.0 0.0 1689.1025390625 0.31022029536463147
10 rf 1.0 0.0 1293.486328125 0.24917207769256752
10 fr 1.0 0.0 1828.4296875 0.3506095868773123
10 fb 1.0 0.0 1828.4296875 0.3506095868773123
10 ff 1.0 0.0 1293.486328125 0.24917207769256752
10 sr 1.0 0.0 1935.3779296875 0.3651877280877792
10 sb 1.0 0.0 1935.3779296875 0.3651877280877792
10 sf 1.0 0.0 1293.486328125 0.24917207769256752
10 lr 1.0 0.0 2046.681640625 0.3769010729623005
10 lb 1.0 0.0 2046.681640625 0.3769010729623005
10 lf 1.0 0.0 1293.486328125 0.24917207769256752
10 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2330.4594593048096 0.44937173329596986
10 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2462.6225190032274 0.4981220832876208
11 rr 1.0 0.0 3087.3125 0.588233794504806
11 rb 1.0 0.0 3087.3125 0.588233794504806
11 rf 1.0 0.0 1315.421875 0.24492814268264163
11 fr 1.0 0.0 3310.3701171875 0.7716848155113133
11 fb 1.0 0.0 3310.3701171875 0.7716848155113133
11 ff 1.0 0.0 1315.421875 0.24492814268264163
11 sr 1.0 0.0 3471.625 0.7873277786470891
11 sb 1.0 0.0 3471.625 0.7873277786470891
11 sf 1.0 0.0 1315.421875 0.24492814268264163
11 lr 1.0 0.0 3101.0634765625 0.7370664209306864
11 lb 1.0 0.0 3101.0634765625 0.7370664209306864
11 lf 1.0 0.0 1315.421875 0.24492814268264163
11 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2276.3158416748047 0.44913777364458135
11 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2423.4114412516356 0.47164230517334255
12 rr 1.0 0.0 3310.123046875 0.6143721718541294
12 rb 1.0 0.0 3310.123046875 0.6143721718541294
12 rf 1.0 0.0 1380.9697265625 0.2461097973361686
12 fr 1.0 0.0 2449.90234375 0.47643273746013715
12 fb 1.0 0.0 2449.90234375 0.47643273746013715
12 ff 1.0 0.0 1380.9697265625 0.2461097973361686
12 sr 1.0 0.0 3635.5732421875 0.7360107917616656
12 sb 1.0 0.0 3635.5732421875 0.7360107917616656
12 sf 1.0 0.0 1380.9697265625 0.2461097973361686
12 lr 1.0 0.0 2467.9912109375 0.46921107535879963
12 lb 1.0 0.0 2467.9912109375 0.46921107535879963
12 lf 1.0 0.0 1380.9697265625 0.2461097973361686
12 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2549.243134498596 0.444511322413777
12 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2598.833245248534 0.48532989982683344
13 rr 1.0 0.0 1727.5126953125 0.33686729733993026
13 rb 1.0 0.0 1727.5126953125 0.33686729733993026
13 rf 1.0 0.0 1260.7470703125 0.24777821069551337
13 fr 1.0 0.0 3378.4599609375 0.8231907115787971
13 fb 1.0 0.0 3378.4599609375 0.8231907115787971
13 ff 1.0 0.0 1260.7470703125 0.24777821069551337
13 sr 1.0 0.0 2184.9716796875 0.4774741184171289
13 sb 1.0 0.0 2184.9716796875 0.4774741184171289
13 sf 1.0 0.0 1260.7470703125 0.24777821069551337
13 lr 1.0 0.0 1749.236328125 0.325186251370256
13 lb 1.0 0.0 1749.236328125 0.325186251370256
13 lf 1.0 0.0 1260.7470703125 0.24777821069551337
13 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2250.392331123352 0.4509786908491699
13 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2316.6380784483626 0.48061849966423964
14 rr 1.0 0.0 2457.892578125 0.44798370278827276
14 rb 1.0 0.0 2457.892578125 0.44798370278827276
14 rf 1.0 0.0 1315.646484375 0.24821023148371477
14 fr 1.0 0.0 3971.8984375 0.8563100416812683
14 fb 1.0 0.0 3971.8984375 0.8563100416812683
14 ff 1.0 0.0 1315.646484375 0.24821023148371477
14 sr 1.0 0.0 1662.0927734375 0.30419487631453795
14 sb 1.0 0.0 1662.0927734375 0.30419487631453795
14 sf 1.0 0.0 1315.646484375 0.24821023148371477
14 lr 1.0 0.0 3341.5048828125 0.7562427666775032
14 lb 1.0 0.0 3341.5048828125 0.7562427666775032
14 lf 1.0 0.0 1315.646484375 0.24821023148371477
14 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2332.7398891448975 0.4460540867302394
14 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2462.106191297993 0.49076112289351886
15 rr 1.0 0.0 3373.9814453125 0.7392566645366234
15 rb 1.0 0.0 3373.9814453125 0.7392566645366234
15 rf 1.0 0.0 1217.5234375 0.2419224193957634
15 fr 1.0 0.0 2078.01171875 0.45318554722371357
15 fb 1.0 0.0 2078.01171875 0.45318554722371357
15 ff 1.0 0.0 1217.5234375 0.2419224193957634
15 sr 1.0 0.0 3100.509765625 0.6878755234696933
15 sb 1.0 0.0 3100.509765625 0.6878755234696933
15 sf 1.0 0.0 1217.5234375 0.2419224193957634
15 lr 1.0 0.0 3274.6298828125 0.7428618786943366
15 lb 1.0 0.0 3274.6298828125 0.7428618786943366
15 lf 1.0 0.0 1217.5234375 0.2419224193957634
15 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2316.8354721069336 0.43499139468307935
15 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2447.0789408907294 0.4778983261003314
16 rr 1.0 0.0 1880.4443359375 0.36103626001023104
16 rb 1.0 0.0 1880.4443359375 0.36103626001023104
16 rf 1.0 0.0 1283.1298828125 0.24511230290591002
16 fr 1.0 0.0 2291.9931640625 0.4479411282139211
16 fb 1.0 0.0 2291.9931640625 0.4479411282139211
16 ff 1.0 0.0 1283.1298828125 0.24511230290591002
16 sr 1.0 0.0 2413.9189453125 0.46946210416442086
16 sb 1.0 0.0 2413.9189453125 0.46946210416442086
16 sf 1.0 0.0 1283.1298828125 0.24511230290591002
16 lr 1.0 0.0 1640.2314453125 0.3251874291178035
16 lb 1.0 0.0 1640.2314453125 0.3251874291178035
16 lf 1.0 0.0 1283.1298828125 0.24511230290591002
16 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2291.933720588684 0.44679542041882436
16 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2407.6581383990124 0.4844619305046658
17 rr 1.0 0.0 2199.9423828125 0.46148031475263035
17 rb 1.0 0.0 2199.9423828125 0.46148031475263035
17 rf 1.0 0.0 1288.0087890625 0.24565226473603327
17 fr 1.0 0.0 1620.0078125 0.2944344353788366
17 fb 1.0 0.0 1620.0078125 0.2944344353788366
17 ff 1.0 0.0 1288.0087890625 0.24565226473603327
17 sr 1.0 0.0 2318.0 0.489469151942637
17 sb 1.0 0.0 2318.0 0.489469151942637
17 sf 1.0 0.0 1288.0087890625 0.24565226473603327
17 lr 1.0 0.0 2658.34375 0.5405881585426211
17 lb 1.0 0.0 2658.34375 0.5405881585426211
17 lf 1.0 0.0 1288.0087890625 0.24565226473603327
17 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2381.740242958069 0.4443608265113187
17 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2453.2487697685137 0.47014942198697957
18 rr 1.0 0.0 2511.525390625 0.4681233313135702
18 rb 1.0 0.0 2511.525390625 0.4681233313135702
18 rf 1.0 0.0 1433.7392578125 0.2479691606394946
18 fr 1.0 0.0 2267.5947265625 0.36790342033604684
18 fb 1.0 0.0 2267.5947265625 0.36790342033604684
18 ff 1.0 0.0 1433.7392578125 0.2479691606394946
18 sr 1.0 0.0 2740.55078125 0.48836689640353637
18 sb 1.0 0.0 2740.55078125 0.48836689640353637
18 sf 1.0 0.0 1433.7392578125 0.2479691606394946
18 lr 1.0 0.0 2071.5654296875 0.3435936133558266
18 lb 1.0 0.0 2071.5654296875 0.3435936133558266
18 lf 1.0 0.0 1433.7392578125 0.2479691606394946
18 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2564.4645891189575 0.4453106890246637
18 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2660.5854146378115 0.4743258247397521
19 rr 1.0 0.0 2453.6396484375 0.4951681549866331
19 rb 1.0 0.0 2453.6396484375 0.4951681549866331
19 rf 1.0 0.0 1336.8359375 0.24869719671563242
19 fr 1.0 0.0 3733.06640625 0.7881270305555185
19 fb 1.0 0.0 3733.06640625 0.7881270305555185
19 ff 1.0 0.0 1336.8359375 0.24869719671563242
19 sr 1.0 0.0 4024.5625 0.8440023748519268
19 sb 1.0 0.0 4024.5625 0.8440023748519268
19 sf 1.0 0.0 1336.8359375 0.24869719671563242
19 lr 1.0 0.0 1550.1767578125 0.281855463267124
19 lb 1.0 0.0 1550.1767578125 0.281855463267124
19 lf 1.0 0.0 1336.8359375 0.24869719671563242
19 data/logs/model_homo_lublin_256_BSLD/model_homo_lublin_256_BSLD_s2406 1.0009765625 0.0 2408.657066345215 0.4478404707803873
19 data/logs/model_hetero_lublin_256_BSLD/model_hetero_lublin_256_BSLD_s2406 1.0009775161743164 0.0 2539.0973213538527 0.4835655484021292
